in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n03928116_0/img_dp_33_b_2013__vray_b02_piano_2010_gray.jpg,n03928116_4,n03928116_0,fixed,0.802589,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_0/n02828884_3/img_b03_ka90ivi20r_2013__vray_b04_wood_metal_park_bench_2000-3_gray.png,random,fixed,n03928116_4,n03928116_0,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,right,Experiments/experiment_34/84.jpg,Experiments/experiment_34/85.jpg,Experiments/experiment_34/86.jpg,Experiments/experiment_34/87.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.9679999999999609],False,,0.0,0.0,21.0,21.0,21.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02818832_9/img_glass_table_bed01_blue_2007_gray.jpg,n04379243_8,n02818832_9,flexible,0.741072,n02818832_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02818832_9/img_glass_table_bed01_blue_2007-3_gray.png,foreground,same as foreground,n04379243_8,n02933112_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,left,Experiments/experiment_34/88.jpg,Experiments/experiment_34/89.jpg,Experiments/experiment_34/90.jpg,Experiments/experiment_34/91.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.6966999999880272],False,,0.0,0.0,22.0,22.0,22.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2006_gray.jpg,n03928116_0,n03001627_9,flexible,0.770791,n03001627_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_9/img_b02_piano_chair_eames_plastic_armchair_2006-3_gray.png,foreground,same as foreground,n03928116_0,n04256520_5,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,left,Experiments/experiment_34/92.jpg,Experiments/experiment_34/93.jpg,Experiments/experiment_34/94.jpg,Experiments/experiment_34/95.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.9104000000357928],False,,0.0,0.0,23.0,23.0,23.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_4/img_bed01_blue_club_house_italia_nautilus_sofa_2014_gray.jpg,n02818832_9,n04256520_4,flexible,0.773643,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02818832_0/img_bed01_blue_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2004-3_gray.png,random,fixed,n02818832_9,n04379243_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,left,Experiments/experiment_34/96.jpg,Experiments/experiment_34/97.jpg,Experiments/experiment_34/98.jpg,Experiments/experiment_34/99.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[1.4745000000000346],False,,0.0,0.0,24.0,24.0,24.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n03001627_8/img_cgaxis_models_48_26_vray_composite_chair_billiani_doll_2015_gray.jpg,n02933112_-18,n03001627_8,fixed,0.762153,n03001627_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n03001627_8/img_cgaxis_models_48_26_vray_composite_chair_billiani_doll_2015-3_gray.png,foreground,same as foreground,n02933112_-18,n03001627_9,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,random,left,Experiments/experiment_34/100.jpg,Experiments/experiment_34/101.jpg,Experiments/experiment_34/102.jpg,Experiments/experiment_34/103.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.9998000000118736],False,,0.0,0.0,25.0,25.0,25.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_0/img_glass_table_b03_box_2014_gray.jpg,n04379243_8,n02883344_0,flexible,0.743791,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_0/img_glass_table_b03_box_2014-3_gray.png,foreground,same as foreground,n04379243_8,n02883344_0,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,right,Experiments/experiment_34/104.jpg,Experiments/experiment_34/105.jpg,Experiments/experiment_34/106.jpg,Experiments/experiment_34/107.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.6333999999760636],False,,0.0,0.0,26.0,26.0,26.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_5/img_napoleon_iii_sofa_samsung_40_uhd_smart_tv_2011_2000_gray.jpg,n04256520_9,n04405907_5,flexible,0.720031,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02933112_4/img_napoleon_iii_sofa_buffet_2000-3_gray.png,random,flexible,n04256520_9,n04405907_5,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,left,Experiments/experiment_34/108.jpg,Experiments/experiment_34/109.jpg,Experiments/experiment_34/110.jpg,Experiments/experiment_34/111.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.7718999999760854],False,,0.0,0.0,27.0,27.0,27.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04379243_-7/img_microwave_box_quatre_dining_table_2011_gray.jpg,n02883344_15,n04379243_-7,flexible,0.705828,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04379243_-7/img_microwave_box_quatre_dining_table_2011-3_gray.png,foreground,same as foreground,n02883344_15,n04379243_-7,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,right,Experiments/experiment_34/112.jpg,Experiments/experiment_34/113.jpg,Experiments/experiment_34/114.jpg,Experiments/experiment_34/115.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.9098000000119555],False,,0.0,0.0,28.0,28.0,28.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n03928116_4/img_napoleon_iii_sofa_dp_33_b_2013__vray_2015_gray.jpg,n04256520_9,n03928116_4,fixed,0.728188,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04256520_9/img_club_house_italia_nautilus_sofa_napoleon_iii_sofa_2001-3_gray.png,random,flexible,n04256520_9,n03928116_4,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,left,Experiments/experiment_34/116.jpg,Experiments/experiment_34/117.jpg,Experiments/experiment_34/118.jpg,Experiments/experiment_34/119.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.0104000000358155],False,,0.0,0.0,29.0,29.0,29.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_9/img_bed01_blue_napoleon_iii_sofa_2013_gray.jpg,n02818832_9,n04256520_9,fixed,0.734401,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_9/img_bed01_blue_napoleon_iii_sofa_2013-3_gray.png,foreground,same as foreground,n02818832_9,n04256520_9,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,right,Experiments/experiment_34/120.jpg,Experiments/experiment_34/121.jpg,Experiments/experiment_34/122.jpg,Experiments/experiment_34/123.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""left""]",[1.563900000035801],False,,0.0,0.0,30.0,30.0,30.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_8/img_glass_table_stylized_tv_2004_gray.jpg,n04379243_8,n04405907_8,fixed,0.720164,n02828884_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02828884_4/img_glass_table_b05_c-5_classic_series_bench-2012_2000-3_gray.png,random,flexible,n04379243_8,n04405907_8,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_34/124.jpg,Experiments/experiment_34/125.jpg,Experiments/experiment_34/126.jpg,Experiments/experiment_34/127.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.6675999999642954],False,,0.0,0.0,31.0,31.0,31.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02883344_15/img_b05_c-5_classic_series_bench-2012_microwave_box_2004_gray.jpg,n02828884_4,n02883344_15,fixed,0.728984,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02883344_15/img_b05_c-5_classic_series_bench-2012_microwave_box_2004-3_gray.png,foreground,same as foreground,n02828884_4,n02883344_15,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,right,Experiments/experiment_34/128.jpg,Experiments/experiment_34/129.jpg,Experiments/experiment_34/130.jpg,Experiments/experiment_34/131.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.7676999999881673],False,,0.0,0.0,32.0,32.0,32.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006_gray.jpg,n02818832_9,n02883344_0,flexible,0.714305,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2006-3_gray.png,foreground,same as foreground,n02818832_9,n03928116_4,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,left,Experiments/experiment_34/132.jpg,Experiments/experiment_34/133.jpg,Experiments/experiment_34/134.jpg,Experiments/experiment_34/135.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.9849000000357364],False,,0.0,0.0,33.0,33.0,33.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_0/img_woven_box_b03_box_2002_gray.jpg,n02883344_-1,n02883344_0,flexible,0.731897,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02933112_4/img_woven_box_buffet_2002-3_gray.png,random,flexible,n02883344_-1,n04405907_5,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,right,Experiments/experiment_34/136.jpg,Experiments/experiment_34/137.jpg,Experiments/experiment_34/138.jpg,Experiments/experiment_34/139.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.1206999999880054],False,,0.0,0.0,34.0,34.0,34.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_-7/img_bed01_blue_quatre_dining_table_2007_gray.jpg,n02818832_9,n04379243_-7,fixed,0.705069,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03928116_10/img_stylized_tv_ydp_103_r_2012__vray_2012-3_gray.png,random,flexible,n02818832_9,n04379243_-7,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,left,Experiments/experiment_34/140.jpg,Experiments/experiment_34/141.jpg,Experiments/experiment_34/142.jpg,Experiments/experiment_34/143.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.3591000000238864],False,,0.0,0.0,35.0,35.0,35.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n03928116_4/img_microwave_box_dp_33_b_2013__vray_2015_gray.jpg,n02883344_15,n03928116_4,fixed,0.764452,n03928116_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n03928116_4/img_microwave_box_dp_33_b_2013__vray_2015-3_gray.png,foreground,same as foreground,n02883344_15,n03928116_4,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_34/144.jpg,Experiments/experiment_34/145.jpg,Experiments/experiment_34/146.jpg,Experiments/experiment_34/147.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.9885000000000446],False,,0.0,0.0,36.0,36.0,36.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_8/img_napoleon_iii_sofa_stylized_tv_2012_gray.jpg,n04256520_9,n04405907_8,flexible,0.721387,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_8/img_napoleon_iii_sofa_stylized_tv_2012-3_gray.png,foreground,same as foreground,n04256520_9,n04405907_8,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_34/148.jpg,Experiments/experiment_34/149.jpg,Experiments/experiment_34/150.jpg,Experiments/experiment_34/151.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.1276999999880672],False,,0.0,0.0,37.0,37.0,37.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02933112_-2/img_bed01_blue_sink_base_white_wood_2012_gray.jpg,n02818832_9,n02933112_-2,flexible,0.729398,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02933112_-2/img_bed01_blue_sink_base_white_wood_2012-3_gray.png,foreground,same as foreground,n02818832_9,n02933112_-2,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,right,Experiments/experiment_34/152.jpg,Experiments/experiment_34/153.jpg,Experiments/experiment_34/154.jpg,Experiments/experiment_34/155.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.0335999999642809],False,,0.0,0.0,38.0,38.0,38.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04379243_-7/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_quatre_dining_table_2011_gray.jpg,n02818832_0,n04379243_-7,fixed,0.726161,n02828884_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02828884_4/img_club_house_italia_nautilus_sofa_b05_c-5_classic_series_bench-2012_2002-3_gray.png,random,flexible,n02818832_0,n04379243_-7,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,foreground,right,Experiments/experiment_34/156.jpg,Experiments/experiment_34/157.jpg,Experiments/experiment_34/158.jpg,Experiments/experiment_34/159.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.0963999999761427],False,,0.0,0.0,39.0,39.0,39.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02828884_9/img_b03_box_cr-96_bench_2002_gray.jpg,n02883344_0,n02828884_9,flexible,0.850038,n02828884_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02828884_9/img_b03_box_cr-96_bench_2002-3_gray.png,foreground,same as foreground,n02883344_0,n02828884_9,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,foreground,left,Experiments/experiment_34/160.jpg,Experiments/experiment_34/161.jpg,Experiments/experiment_34/162.jpg,Experiments/experiment_34/163.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[1.2096999999880609],False,,0.0,0.0,40.0,40.0,40.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n04405907_5/img_chair_eames_plastic_armchair_samsung_40_uhd_smart_tv_2011_2005_gray.jpg,n03001627_9,n04405907_5,flexible,0.838478,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n02828884_3/img_b05_ccm_contemporary_bed_max2013_b04_wood_metal_park_bench_2006-3_gray.png,random,fixed,n03001627_9,n03001627_-2,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,right,Experiments/experiment_34/164.jpg,Experiments/experiment_34/165.jpg,Experiments/experiment_34/166.jpg,Experiments/experiment_34/167.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.601300000011861],False,,0.0,0.0,41.0,41.0,41.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02828884_4/img_quatre_dining_table_b05_c-5_classic_series_bench-2012_2002_gray.jpg,n04379243_-7,n02828884_4,fixed,0.723731,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04256520_5/img_glass_table_meridiani_belmondo_bench_sofa_2011-3_gray.png,random,flexible,n04379243_-7,n04256520_4,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,random,left,Experiments/experiment_34/168.jpg,Experiments/experiment_34/169.jpg,Experiments/experiment_34/170.jpg,Experiments/experiment_34/171.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""left""]",[1.1695999999642481],False,,0.0,0.0,42.0,42.0,42.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04256520_9/img_17th_c._monastery_dining_table_2010_napoleon_iii_sofa_2013_gray.jpg,n04379243_0,n04256520_9,flexible,0.721819,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_8/img_17th_c._monastery_dining_table_2010_stylized_tv_2014-3_gray.png,random,fixed,n04379243_0,n04256520_9,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,left,Experiments/experiment_34/172.jpg,Experiments/experiment_34/173.jpg,Experiments/experiment_34/174.jpg,Experiments/experiment_34/175.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.0591999999879818],False,,0.0,0.0,43.0,43.0,43.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n03001627_8/img_b02_piano_chair_billiani_doll_2011_gray.jpg,n03928116_0,n03001627_8,fixed,0.74426,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2009-3_gray.png,random,flexible,n03928116_0,n02883344_0,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_34/176.jpg,Experiments/experiment_34/177.jpg,Experiments/experiment_34/178.jpg,Experiments/experiment_34/179.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[0.9244999999999663],False,,0.0,0.0,44.0,44.0,44.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04256520_9/img_quatre_dining_table_napoleon_iii_sofa_2005_gray.jpg,n04379243_-7,n04256520_9,flexible,0.842602,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04256520_9/img_quatre_dining_table_napoleon_iii_sofa_2005-3_gray.png,foreground,same as foreground,n04379243_-7,n04379243_8,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,left,Experiments/experiment_34/180.jpg,Experiments/experiment_34/181.jpg,Experiments/experiment_34/182.jpg,Experiments/experiment_34/183.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.0811000000238664],True,left,1.0,0.0,45.0,45.0,45.0,1.0,1.5922,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2013_gray.jpg,n02818832_9,n02883344_0,fixed,0.716147,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_0/img_bed01_blue_b03_box_2013-3_gray.png,foreground,same as foreground,n02818832_9,n02883344_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,left,Experiments/experiment_34/184.jpg,Experiments/experiment_34/185.jpg,Experiments/experiment_34/186.jpg,Experiments/experiment_34/187.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.7856999999880827],False,,0.0,0.0,46.0,46.0,46.0,1.0,,,,,,
